[453320    606542]
[520651    594591]
[516664    660290]
[570023    570741]
[524035    518443]
[544957    505968]
[503105    577815]
[515747    601704]
[588509    666153]
[533602    584471]
[488815    736618]
[555436    648459]
[525149    598859]
[527235    597804]
[532163    487880]
[456899    535857]
[458240    649408]
[449835    681607]
[536283    664397]
[490765    641584]
[454105    462204]
[452479    733351]
[530851    640929]
[537285    484173]
[517205    604160]
[523280    604275]
[587302    609986]
[474852    625772]
[524603    621588]
[541442    643798]
[533275    597808]
[561366    639125]
[542921    577831]
[535727    568446]
[505281    579015]
[507854    513056]
[519839    594718]
[543050    594144]
[502642    615006]
[457526    658653]
[454100    637822]
[478919    531404]
[525977    595552]
[530335    593501]
[485899    618292]
[520162    606713]
[579754    607506]
[448929    699090]
[519817    600528]
[590437    652317]
[565852    731472]
[530337    609544]
[591664    441477]
[518660    603100]
[543134    515387]
[549643    615815]
[536765    368279]
[490583    447151]
[462095    603185]
[521037    625633]
[517783    448891]
[504286    586215]
[449791    508708]
[505975    574621]
[565315    570709]
[505993    602027]
[481399    639977]
[528705    615540]
[496874    608333]
[509135    610403]
[551495    534129]
[511112    609032]
[540324    654879]
[518523    731755]
[592334    554231]
[458334    717159]
[563760    556793]
[498993    477685]
[461951    676819]
[542473    619633]
[577696    558890]
[528282    454400]
[505044    648336]
[502254    599976]
[540724    612400]
[527173    638401]
[457823    732911]
[556058    641043]
[504892    636062]
[519323    604971]
[552242    597762]
[519915    756868]
[510063    608495]
[465513    529132]
[548305    789860]
[583329    579176]
[556448    580076]
[533866    630754]
[515476    610111]
[523927    561491]
[537745    730727]
[496614    634895]
[532452    620413]
[536056    592316]
[593310    602181]
[496071    641507]
[534472    723007]
[560890    671380]
[587630    603523]
[465477    577209]
[515948    599567]
[568984    508467]
[503169    584319]
[474033    604815]
[547110    635152]
[468222    558458]
[517396    599675]
[530689    605173]
[559197    707148]
[481295    606981]
[500864    602869]
[530677    448636]
[478788    536546]
[575107    605490]
[556865    576259]
[502377    463742]
[560795    506703]
[498930    606521]
[437919    529813]
[478859    605506]
[481130    571932]
[469019    650175]
[550219    511903]
[548072    645976]
[478541    641601]
[487619    577759]
[458678    582469]
[512861    595314]
[530533    617715]
[517830    602128]
[477762    560260]
[582223    588889]
[483506    616626]
[491250    551419]
[517028    595332]
[518560    536665]
[473296    675462]
[552160    585490]
[507965    693786]
[573714    564928]
[494814    606104]
[482060    583648]
[531755    589697]
[450480    714996]
[480821    565116]
[480805    685935]
[481631    636177]
[545208    637065]
[593872    697763]
[516121    602007]
[494339    615498]
[482361    482641]
[497820    561443]
[490094    534384]
[550220    574397]
[556659    640497]
[517416    602429]
[496847    583462]
[585333    595857]
[592721    557481]
[517003    601763]
[547798    572399]
[561044    620960]
[511079    619668]
[536605    619651]
[531691    790138]
[512216    623166]
[524997    600241]
[585350    632346]
[582923    674777]
[561809    588448]
[511168    600267]
[592334    549213]
[578937    619828]
[486686    601992]
[577901    591721]
[501483    581157]
[457462    707351]
[494877    598042]
[484635    641845]
[538873    607201]
[437948    675857]
[504769    602742]
[553738    625842]
[541181    592835]
[460453    663248]
[517324    651171]
[552856    632819]
[586586    524767]
[517329    597341]
[500534    594406]
[512623    615916]
[517648    602787]
[515810    608979]
[519226    603757]
[565177    572012]
[508852    610907]
[492011    553423]
[513857    606505]
[519814    612122]
[512144    604265]
[513146    611088]
[506292    614969]
[555478    508284]
[532579    545085]
[520899    598617]
[519082    604451]
[435216    703332]
[499835    663371]
[540660    578421]
[547839    649983]
[485177    553455]
[547736    556647]
[480758    579260]
[528189    620014]
[557839    653593]
[591152    597702]
[535677    646666]
[598856    484319]
[498327    603896]
[554325    470556]
[517583    614670]
[599185    632598]
[446572    545016]
[444554    498933]
[447084    676215]
[462160    604958]
[507544    717283]
[515792    603615]
[508481    650682]
[528694    605396]
[585323    564746]
[517409    602486]
[526640    594029]
[442731    524364]
[444584    682681]
[476576    702356]
[504149    613547]
[522913    612522]
[477252    511717]
[541320    577397]
[460604    612713]
[594992    626543]
[582654    498670]
[486484    555434]
[505847    653823]
[526892    669378]
[565549    552212]
[507094    670237]
[528015    580450]
[504735    542865]
[507366    592328]
[583684    553423]
[459535    573533]
[452899    715648]
[489387    555203]
[466098    646429]
[483312    686975]
[600212    542358]
[510372    611826]
[519446    652215]
[571409    711766]
[539966    564654]
