[530027    378620]
[442650    358456]
[546590    396110]
[570090    305745]
[444263    375405]
[616218    362709]
[502627    427544]
[545293    386905]
[548699    383905]
[560852    328031]
[543708    385472]
[532165    382437]
[566733    363682]
[623661    352896]
[561055    384590]
[561982    387723]
[542834    389119]
[588052    366955]
[557054    427828]
[517593    405697]
[490084    368875]
[563477    351564]
[535436    334894]
[556420    370507]
[578751    428786]
[522878    409260]
[540130    430900]
[539977    412373]
[539210    381638]
[510570    432973]
[491932    345343]
[539375    410886]
[469770    446455]
[513680    424871]
[547652    353684]
[546896    392233]
[616574    361738]
[530983    354831]
[546269    391505]
[507327    331538]
[524890    446945]
[553162    360100]
[546519    430681]
[489467    384339]
[455780    335770]
[527878    455019]
[533828    454198]
[544678    390640]
[598361    302774]
[502701    551643]
[559107    402724]
[484683    418281]
[554131    394708]
[581313    411001]
[575112    356102]
[548365    456576]
[523857    385844]
[457713    366411]
[499669    482408]
[605666    372751]
[540762    384822]
[500416    414204]
[630207    316520]
[503307    213168]
[551371    392261]
[496026    441306]
[565490    369645]
[596381    313518]
[530786    205309]
[561993    320127]
[532618    396669]
[562910    521570]
[544608    361325]
[623005    480104]
[456834    370408]
[590854    280856]
[599129    358269]
[497978    271410]
[475793    422956]
[460347    352344]
[566549    381277]
[564559    372209]
[541182    408809]
[653377    453041]
[581693    328287]
[551190    377068]
[609943    409322]
[520050    379382]
[530246    539181]
[471125    335306]
[580995    366165]
[500325    485164]
[534914    353213]
[483781    477931]
[458403    283792]
[556614    350612]
[592682    251360]
[488264    374282]
[559642    378362]
[442584    275373]
[459209    356370]
[610746    316106]
[598457    383756]
[545553    389665]
[533546    451292]
[580684    401552]
[549522    438309]
[573858    391298]
[466186    469914]
[538980    429070]
[556556    476970]
[546949    392862]
[572337    397668]
[502295    299653]
[535681    429479]
[516343    429168]
[512875    334656]
[648260    386377]
[586568    377685]
[560662    390769]
[547081    371775]
[567394    358366]
[533449    392613]
[527136    419785]
[563838    408566]
[540383    398296]
[537621    404611]
[530170    395859]
[561053    382324]
[501493    308232]
[615451    440549]
[499643    440818]
[580853    408557]
[518888    402840]
[547162    394047]
[547496    394236]
[448804    286892]
[560991    363614]
[503518    455970]
[544310    391070]
[561053    368700]
[622769    374483]
[547476    301355]
[521621    373573]
[449084    439585]
[557389    367671]
[541997    449736]
[520030    338778]
