[624474    837604]
[673412    735362]
[647442    677000]
[532283    741384]
[646529    742844]
[647535    755101]
[644131    777721]
[521368    736923]
[688940    798967]
[592666    805244]
[645068    716248]
[666740    707391]
[662064    644958]
[630628    689662]
[623268    774834]
[617896    766560]
[560260    629298]
[595728    703618]
[594177    665266]
[544862    802997]
[512102    686369]
[742244    626859]
[709853    684304]
[662854    764737]
[612693    778368]
[656011    735274]
[644769    750956]
[688852    804551]
[714271    804144]
[695472    794296]
[746441    829147]
[632975    756806]
[679779    842107]
[609763    693428]
[665375    784377]
[783661    772895]
[651521    719802]
[730159    761390]
[708303    692097]
[657201    735978]
[657676    809387]
[636976    735247]
[645990    751430]
[634257    761114]
[638687    658319]
[651406    751827]
[747619    624316]
[623835    729538]
[660357    757474]
[588712    804321]
[568583    699863]
[486170    676920]
[602196    605901]
[642237    745490]
[606020    713186]
[728084    727247]
[554017    771267]
[603318    762900]
[562936    690153]
[617156    717859]
[661356    736420]
[654515    734666]
[637992    730773]
[709788    708315]
[591399    697019]
[683055    858799]
[666771    711680]
[675192    674079]
[760637    769855]
[527197    674487]
[635082    737943]
[723320    815272]
[600764    726223]
[661916    744296]
[671573    696285]
[627760    882730]
[611273    753851]
[581576    715320]
[666541    754171]
[701026    791071]
[667266    731121]
[600277    691215]
[539874    675119]
[607486    706829]
[641770    710711]
[537085    852184]
[717308    804279]
[718598    655512]
[630612    770576]
[570225    842829]
[589675    755546]
[640027    738368]
[664707    722141]
[631597    893608]
[703403    758482]
[616325    730469]
[554610    782542]
[727303    809509]
[603709    757145]
[694477    801480]
[685646    736943]
[668098    713957]
[669410    742049]
[653304    756314]
[613863    789513]
[677034    731641]
[669700    802084]
[624314    773405]
[654682    759785]
[662784    741095]
[697927    742163]
[646571    694895]
[719445    660485]
[643600    764086]
[627929    765962]
[703793    765552]
[587326    773381]
[717722    750330]
[647744    743909]
[642381    763897]
[500568    750993]
[666495    722851]
[634389    786036]
[611266    772133]
[663575    790377]
[630028    754929]
[655401    774402]
[643303    726933]
[639757    719842]
[637825    742807]
[526898    832506]
[711253    662676]
[683817    848128]
[736472    832727]
[689529    744487]
[679608    646448]
[654618    842075]
[694212    664353]
[537054    718748]
[668460    783930]
[548995    826833]
[620659    771475]
[686313    814540]
[631794    761185]
[689468    762705]
[650041    802336]
[637600    807783]
[628658    701860]
[726306    751034]
[659605    834003]
[553865    748234]
[655600    773478]
[721022    679883]
[768482    675006]
[699489    745124]
[639748    753096]
[722543    622479]
[625692    817673]
[660975    682945]
[653157    760124]
[589024    670804]
[650663    750543]
[716474    589627]
[713578    835966]
[662130    816183]
[654155    754804]
[669277    746296]
[495463    836789]
[639613    739148]
[625394    753313]
[618863    725369]
[622394    754662]
[638262    768634]
[616672    764248]
[600013    718427]
[647588    778720]
[684742    730888]
[671740    797199]
[642232    671485]
[648671    698132]
[598298    828919]
[647432    747627]
[635713    731717]
[637917    739863]
[650666    740969]
[665967    760477]
[670430    687642]
[630859    729998]
[669736    723253]
[698843    757623]
[588593    712840]
[551701    762639]
[569859    678546]
[664835    852665]
[581169    743574]
[708960    619575]
[548571    694223]
[649816    741942]
[806622    755456]
[607251    769005]
[643929    740891]
[754810    695153]
[594100    724493]
[550920    733481]
[642541    745931]
[564713    691456]
[648355    754094]
[723355    811885]
[603804    809265]
[685487    777337]
[672669    712077]
[629137    731945]
[651239    704427]
[646667    750450]
[651903    741129]
[593997    772357]
[612222    835296]
[590255    719829]
[631051    775151]
[632805    792317]
[704768    782692]
[640737    802041]
[693011    676778]
[616879    758050]
[720180    797859]
[649007    841089]
[660715    673207]
[709776    723601]
[622698    732571]
[641146    727668]
[643696    798257]
[587179    775954]
[581674    711962]
[598055    705391]
[600201    747106]
[641296    746985]
[631845    770401]
[673297    793402]
[660784    738049]
[604620    781401]
[672211    763778]
[630190    753117]
[670390    749824]
[586317    595754]
[679422    711194]
[613699    762603]
[665574    745106]
[664700    693976]
[662471    737387]
[686671    838550]
[744621    770301]
[653496    830221]
[648715    742157]
[647272    761773]
[642831    780184]
[697183    717780]
[707457    670403]
[596963    702547]
[624454    802817]
[730517    636864]
