[668617    731357]
[655535    761277]
[593137    706728]
[721988    760267]
[660076    731450]
[427372    690686]
[589711    767742]
[640776    740463]
[777756    778256]
[301956    680587]
[304189    697456]
[286274    728734]
[294684    775224]
[268973    695171]
[304677    705910]
[248748    637649]
[429508    769553]
[468149    505199]
[300152    713285]
[265902    671455]
[295510    697555]
[486190    609623]
[354977    804826]
[257975    592082]
[355952    585755]
[285430    654139]
[321294    664892]
[251150    666330]
[179239    656042]
[316043    704488]
[329823    706000]
[188186    654540]
[281269    731328]
[302147    686102]
[329756    715458]
[212262    700970]
[318137    649994]
[251500    776101]
[374442    633990]
[254640    651678]
[448573    628620]
[211387    657567]
[303680    693523]
[287690    730658]
[447311    785205]
[252568    814030]
[394536    730860]
[262168    671383]
[215687    902015]
[250951    817630]
[273063    678285]
[306763    698061]
[350971    596085]
[304914    695279]
[118511    648023]
[160133    681667]
[448402    746414]
[400326    624970]
[252952    676823]
[413463    567603]
[278479    630939]
[357644    695981]
[379090    753319]
[385257    638831]
[325664    713566]
[198182    677856]
[307097    671237]
[357196    852632]
[304864    695367]
[340313    638495]
[266876    665876]
[249076    589643]
[527817    730208]
[302392    702513]
[229377    613417]
[262537    513243]
[306856    679919]
[255893    641692]
[288661    700807]
[243986    766970]
[337154    818050]
[331738    776278]
[308989    689026]
[451071    614652]
[369162    695258]
[177049    597036]
[307397    731857]
[190542    567586]
[214385    603317]
[292488    660794]
[301304    694488]
[290450    647292]
[240273    687785]
[485824    759688]
[314447    613795]
[406046    576707]
[247378    759626]
[242243    710253]
[335078    619970]
[246400    663553]
[319819    678401]
[357208    755136]
[286658    715984]
[276224    720739]
[286891    681374]
[269693    862281]
[209140    705239]
[298335    753758]
[405752    494260]
[284855    658321]
[292422    606783]
[238952    742430]
[286754    806287]
[385034    613818]
[258007    845879]
[361385    582525]
[256095    673479]
[304011    514497]
[168313    558540]
[273517    847927]
[269578    687993]
[342344    657348]
[511555    663979]
[254044    618693]
[329516    777613]
[381316    720859]
[304874    695381]
[258057    724023]
[312238    495053]
