[510488    475522]
[549403    487498]
[529847    522220]
[527681    397697]
[566688    447461]
[626073    385980]
[603013    421633]
[581572    428652]
[517571    482128]
[531016    414249]
[652185    369617]
[576365    412912]
[622723    442934]
[628658    323368]
[586478    567794]
[511479    625590]
[574397    407292]
[567092    416060]
[561101    408805]
[588310    382758]
[597725    549637]
[595870    465527]
[577253    441247]
[563843    454673]
[505882    570664]
[534317    474038]
[562578    552746]
[573691    460949]
[569850    452777]
[553646    434911]
[556717    462975]
[556556    437152]
[601602    475465]
[574112    439146]
[588947    455675]
[604146    392560]
[572035    445647]
[594860    423719]
[660397    346291]
[595842    423222]
[564042    445396]
[570226    452777]
[588584    379249]
[600821    397843]
[546184    419233]
[559050    449705]
[576125    452443]
[594254    505644]
[641135    378498]
[534808    433772]
[562489    380475]
[555000    429445]
[578414    399393]
[583198    444288]
[598971    484894]
[573182    446293]
[557077    495587]
[565545    431355]
[625475    416279]
[624276    416813]
[542878    456708]
[552420    458349]
[580299    410835]
[605162    417595]
[557487    389400]
[531687    393551]
[592629    377978]
[578132    356545]
[571600    445553]
[581889    427904]
[569152    482236]
[585339    407598]
[586212    437146]
[534694    415000]
[571612    455983]
[597163    422632]
[581433    440008]
[568423    461579]
[563517    447723]
[569134    426914]
[520457    409543]
[579688    400848]
[484186    620376]
[583097    464245]
[599180    479185]
[558689    468460]
[574235    316910]
[579657    417081]
[494582    609231]
[572157    445225]
[577439    444003]
[571713    445386]
[567301    582201]
[644755    339828]
[545887    436044]
[535745    461424]
[535205    393835]
[507929    478580]
[590762    340775]
[551309    425961]
[565665    452618]
[517508    513703]
[526543    475722]
[639119    358006]
[562991    368239]
[572996    497155]
[519042    488804]
[564810    463459]
[596367    388808]
[595087    379387]
[558362    397055]
[595030    426154]
[550536    462789]
[621138    258569]
[540623    427345]
[616291    394486]
[612610    510243]
[595645    424032]
[543501    517534]
[596862    440952]
[498567    576439]
[542398    409980]
[567444    443782]
[599536    390145]
[549955    581450]
[575847    448953]
[564775    414885]
[589341    479549]
[628515    343690]
[582276    459903]
[612639    499394]
[602673    447328]
[605475    419088]
[559526    433871]
[567061    448441]
[541113    459090]
[588803    471338]
[572344    455060]
[584957    492347]
[576554    466239]
[588631    478683]
[546447    473800]
[542737    471045]
[572131    469052]
[483865    600397]
[576363    444789]
[566110    357288]
[599683    425477]
[547101    382139]
[594893    425276]
[613479    290419]
[572611    459870]
[592902    470427]
[567673    446242]
[576638    446538]
[563729    464894]
[600821    411937]
[579715    461164]
[539765    462567]
[573813    497940]
[633012    404593]
[563994    442850]
[586478    443377]
[561145    418234]
[562917    568251]
[590124    413815]
[532674    432102]
[533491    403425]
[598459    536196]
[559623    482799]
[635561    279077]
[501176    484170]
[535076    490834]
[571547    445254]
[621022    400767]
[587432    492754]
[579767    448395]
[572829    566750]
[565206    333583]
[522385    515447]
[551326    389883]
[575460    397168]
[540954    461954]
[615080    425202]
[565036    449526]
[548367    420593]
[601885    449053]
[652948    338597]
[531113    481858]
[589908    492240]
[587930    526626]
[588854    500932]
[564096    425473]
[583728    466508]
[597100    469293]
[546837    454214]
[562426    448673]
[488610    543789]
[612517    424618]
[573206    364324]
[597301    527256]
[528179    401204]
[565785    436275]
[617389    420689]
[557607    578651]
[635292    439123]
[523255    487415]
[549968    338345]
[506258    515668]
[617957    430762]
[648221    336167]
[555401    364838]
[554949    518121]
[580276    425658]
[546611    431114]
[487115    540451]
[615546    465041]
[560260    485008]
[580424    414958]
[614857    368811]
[577240    424257]
[580631    420831]
[544284    460560]
[577050    504380]
[515303    524551]
[561177    425638]
[562194    455531]
[573789    496278]
[584650    419374]
[599837    459082]
[557077    418600]
[501135    480562]
[554041    448927]
[575849    477712]
[610555    460871]
[547509    458270]
[629919    390861]
[616507    426267]
[577459    456214]
[563459    447564]
[572259    465447]
[568072    434820]
[491354    613306]
[585728    510298]
[529223    418652]
[585026    426998]
[189749    202798]
[154636    272572]
[189971    226789]
[194864    243695]
[210336    193424]
[191585    285376]
[211151    256733]
[263831    218267]
[292881    168375]
[221744    211790]
[219732    240922]
[194611    168248]
[200688    270185]
[250445    193307]
[160469    198204]
[155711    189887]
[231412    231625]
[167294    154910]
[159025    166046]
[189522    216278]
[159869    215561]
[223433     85282]
[337683    238103]
[206251    250109]
[237420    147273]
[256122    240676]
[253404    116936]
[143857    210776]
[210679    184567]
[122010    228545]
[275050    303374]
[176685    204445]
[157363    201943]
[230108    308772]
[291554    160246]
[119805    220266]
[97679    323033]
[180109    206525]
[165291    213596]
[126566    239842]
[204532    228158]
[203337    183473]
[188156    201251]
[192917    195302]
[119133    248137]
[99380    148168]
[193599    213578]
[154820    224912]
[190461    210241]
[192058    190277]
[273133    183738]
[215875    167507]
[188439    204981]
[210856    187481]
[68984    232011]
[205546    246591]
[312132    216271]
[243668    176801]
[147848    236261]
[231070    256963]
[96367    262839]
[186249    217615]
[164822    223970]
[193555    160003]
[191453    185717]
[211129    208858]
[211534    358536]
[192902    216515]
[271869    113275]
[234653    184949]
[269621    223405]
[196333    323199]
[131063    197764]
[213317    264279]
[255386    277749]
[70706    217845]
[193829    214839]
[294324    192120]
[219286    275451]
[281982     96642]
[223622    205831]
[192126    212092]
[208235    171071]
[178431     71859]
[236044    181833]
[230298     78719]
[173743    260380]
[193220    209898]
[236233    178549]
[201900    185537]
[232161    204410]
[195576    222819]
[288214    199722]
[270158    144598]
[202930    212449]
[209997    204543]
[173906    265341]
[231826    312769]
[186265    275068]
[291716    153824]
[283333    141128]
[126388    222909]
[217220    162912]
[185234    223707]
[226429    239040]
[170545    226726]
[216025    327190]
[190818    252141]
[227233    273052]
[250992    289208]
[122903    254397]
[94853    222502]
[211591    257906]
[199762    149410]
[214919    155330]
[130920    261702]
[283333    164340]
[59080    202858]
[305831    227941]
[180994    181905]
[157616    212213]
[151007    216864]
[313635    125226]
[206596    237056]
[131742    224044]
[198851    184954]
[234371    203343]
[228845    189725]
[245002    187928]
[208284    204391]
[166803    170789]
[192805    247468]
[133651    269058]
[192101    164330]
[186129    240314]
[188605    217519]
[123985    220101]
[143976    211553]
[128889    110016]
[222607    270049]
[193394    233346]
[141956    352537]
[204269    212247]
[270549    218958]
[195753    204969]
[153083    239708]
[157566    219888]
[230102    253909]
[209130    212609]
[188184    206640]
[213697    215722]
[182498    249755]
[154648    229935]
[202343    240368]
[208460    283025]
[202277    224706]
[178337    227436]
[232418    223503]
[191871    212734]
[257435    252087]
[202223    123679]
[218823     82234]
[103041    203798]
[113378    241412]
[188273    120016]
[284601    224610]
[195536    258397]
[144200    187184]
[203185    162339]
[188807    223705]
[192516    248395]
