[635262    793954]
[605360    748001]
[615273    769656]
[591018    769500]
[539642    783549]
[577575    845487]
[560658    753025]
[636476    773495]
[621999    750930]
[598907    793792]
[623024    782848]
[609521    729210]
[603969    770526]
[607170    759788]
[684844    790304]
[575952    758782]
[596838    673213]
[617099    826590]
[575202    760716]
[589717    776528]
[621167    719091]
[519162    693075]
[574058    670564]
[582824    728821]
[619072    712754]
[519241    710202]
[613304    755125]
[602049    784031]
[549332    756403]
[642353    762144]
[522216    707434]
[642099    800475]
[700249    794205]
[605390    758202]
[622999    808139]
[572289    760263]
[594969    749794]
[579886    766862]
[621449    850244]
[650888    919194]
[649153    799300]
[575102    782696]
[603917    769625]
[621254    604624]
[614548    774384]
[624467    726212]
[599197    798690]
[611507    809966]
[610503    791933]
[653893    763630]
[621834    792774]
[632236    779506]
[583715    813414]
[579903    758123]
[540388    798982]
[597649    727191]
[554645    861795]
[549894    761775]
[608021    769876]
[663252    808434]
[593060    770446]
[625490    801096]
[547686    759495]
[522425    795908]
[683284    779170]
[609936    718104]
[654474    787382]
[625817    640833]
[586549    713343]
[616658    921670]
[573470    770072]
[576132    705393]
[604481    836313]
[576751    783733]
[667692    845928]
[600943    765397]
[602011    712813]
[604939    828925]
[623959    800463]
[636483    678390]
[723920    850744]
[581846    640696]
[650089    676996]
[576578    752588]
[554494    817515]
[602317    766823]
[613913    701286]
[620989    734549]
[604367    737948]
[604615    770000]
[579493    828004]
[603504    764811]
[610403    784034]
[657175    722558]
[590308    771445]
[663805    697745]
[607828    749927]
[593064    843485]
[583388    763518]
[605701    729631]
[605684    789488]
[660412    810228]
[652944    752248]
[475492    582878]
[567586    611822]
[585647    794452]
[576231    842682]
[565579    889435]
[616790    771970]
[561306    836308]
[577346    810403]
[603366    768429]
[598984    756285]
[602600    675441]
[651625    785292]
[587866    895162]
[588360    775423]
[600642    772752]
[552992    741422]
[584389    773426]
[546434    717759]
[703047    822565]
[682875    748848]
[585556    691221]
[651752    692792]
[644749    747914]
[616956    804144]
[624555    778074]
[593006    794799]
[553654    845374]
[607614    766597]
[594125    779499]
[622335    748674]
[591505    789512]
[639420    717000]
[606839    747350]
[610525    772504]
[616248    784467]
[597852    777787]
[614072    774948]
[532891    760640]
[593052    795629]
[648097    808969]
[591128    786515]
[636129    761048]
[598666    773636]
[568476    700454]
[600673    779334]
[653709    848123]
[575155    782074]
[592978    833774]
[620431    729615]
[552564    795617]
[657316    780021]
[567376    561426]
[533059    665299]
[581171    812634]
[521573    644245]
[616521    743387]
[597396    753138]
[644401    689002]
[616892    781848]
[510756    791892]
[634018    789783]
[553666    786833]
[597177    811842]
[497835    707247]
[674033    775030]
[596488    796024]
[616118    772027]
[602714    813432]
[606892    774425]
[633397    809821]
[546051    728072]
[609375    766652]
[630346    775969]
[570930    748958]
[621584    806402]
[618440    776592]
[517419    748044]
[552438    752074]
[619494    763453]
[598523    779140]
[615227    865032]
[588508    782677]
[613860    821095]
[569758    824609]
[638737    791146]
[668172    826655]
[561347    783806]
[606782    770787]
[514507    778070]
[652690    728356]
[666290    757320]
[625823    661565]
[620252    738540]
[567614    688137]
[521036    741029]
[601271    618209]
[575149    752638]
[585270    745011]
[657268    718557]
[619506    835052]
[663196    865287]
[599196    789536]
[561064    783504]
[644752    747220]
[606538    751156]
[646240    789580]
[575624    663013]
[699211    829307]
[646791    686056]
[593801    658395]
[607482    761676]
[672001    773781]
