[658136    680522]
[651273    638906]
[604841    613581]
[503445    668720]
[600939    618996]
[632572    629529]
[664951    588006]
[655059    598555]
[697894    566296]
[659699    625721]
[598893    619913]
[631012    572739]
[635410    721750]
[642417    652558]
[710959    680460]
[573765    590502]
[643710    653514]
[640673    604083]
[620701    666458]
[697602    537990]
[633300    602637]
[620569    596193]
[726976    551389]
[714107    578214]
[607116    516197]
[422263    611172]
[640722    611710]
[731144    726001]
[630419    611055]
[632015    541885]
[657489    611094]
[585793    528244]
[455511    738637]
[565299    645569]
[801631    514067]
[636229    607743]
[625223    604907]
[665701    633818]
[638306    680783]
[629731    607384]
[562958    637382]
[661178    598530]
[623507    579181]
[704791    610359]
[623838    621387]
[556883    580078]
[634890    592678]
[650861    595071]
[633330    634280]
[629765    568902]
[561586    693267]
[699883    765866]
[592470    631469]
[754931    558862]
[568383    481631]
[691977    727417]
[581446    602526]
[606642    636968]
[596802    463306]
[541675    524982]
[631223    575895]
[653576    620758]
[660670    622073]
[503714    517050]
[639377    600984]
[611065    696100]
[711557    626306]
[540650    617172]
[664337    597699]
[619457    602458]
[561214    615740]
[613930    668604]
[688173    618811]
[671296    598974]
[586193    478369]
[580874    782262]
[558163    595342]
[612375    615598]
[541019    618433]
[636233    652223]
[727222    705846]
[763100    661096]
[567816    567860]
[549678    611854]
[542868    633497]
[611707    595974]
[704278    592494]
[624960    616839]
[620412    606509]
[657947    628338]
[623450    633576]
[672792    605272]
[595892    646450]
[657016    608442]
[517277    593395]
[530342    524797]
[622613    635948]
[545887    639256]
[629344    606297]
[584648    643804]
[628006    622631]
[746606    456500]
[659850    603168]
[594101    561804]
[643439    611714]
[659303    624532]
[660049    574312]
[803739    547964]
[711480    597882]
[546389    485084]
