[736815    630833]
[822530    604914]
[701408    712045]
[757886    677887]
[762728    650165]
[778082    707191]
[849867    702894]
[774455    648735]
[782238    691958]
[768275    647277]
[763447    647606]
[776282    648211]
[702686    626338]
[784430    601665]
[781372    624447]
[808646    643727]
[730073    651354]
[737597    613150]
[749640    681722]
[804058    669239]
[758426    654991]
[772878    634632]
[744601    532467]
[774043    648510]
[919556    657168]
[878485    658352]
[749123    699895]
[696855    615517]
[688832    624587]
[841542    661498]
[770235    643385]
[778598    648318]
[675090    705321]
[810212    608659]
[804568    546931]
[850566    683607]
[793623    660669]
[801470    504353]
[920970    539943]
[777746    650179]
[743884    687353]
[816804    600040]
[686663    763910]
[727282    639016]
[646127    685811]
[882530    693750]
[794595    710008]
[771044    552098]
[782786    638430]
[776791    646891]
[756310    641197]
[811518    616204]
[747841    694744]
[633150    679186]
[791060    639338]
[755889    710618]
[787915    645862]
[741562    710446]
[806512    674130]
[815879    723640]
[728550    568546]
[737628    623871]
[764200    642757]
[743135    734504]
[730226    604219]
[673297    655332]
[793478    691850]
[769288    665551]
[812389    616359]
[757014    669079]
[706107    626154]
[803980    635168]
[852134    622979]
[765385    667362]
[742476    649704]
[773627    678481]
[800445    618896]
[776565    618982]
[791694    566240]
[795140    638467]
[687674    623722]
[696477    767869]
[768355    622927]
[747659    607700]
[783889    713185]
[776828    654056]
[877584    760480]
